1021,677,"506-65-20-61-58","2010-11-04 08:06:21"
1022,264,"506-83-13-52-27","2010-01-21 08:19:21"
1026,686,"506-09-04-39-12","2010-06-17 19:10:37"
1027,35,"506-99-81-10-92","2010-04-18 17:54:35"
1034,1198,"506-60-84-76-56","2010-08-13 09:27:19"
1041,723,"506-96-00-04-66","2010-03-31 01:10:28"
1049,1252,"506-01-10-32-53","2010-09-09 17:56:10"
1062,759,"506-37-92-49-32","2010-06-05 08:18:52"
1075,16,"506-71-75-01-91","2010-09-10 23:43:39"
1076,1202,"506-24-43-96-95","2010-07-03 21:50:55"
1090,845,"506-66-08-17-59","2010-02-24 13:32:43"
1092,1970,"506-38-44-40-94","2010-01-14 17:46:30"
1094,255,"506-30-46-20-80","2010-04-08 17:41:50"
1103,1655,"506-68-77-57-99","2010-11-19 20:56:31"
1105,1620,"506-83-25-54-71","2010-12-13 12:10:35"
1109,1749,"506-95-66-61-45","2010-04-16 00:43:29"
1130,1006,"506-19-51-61-65","2010-05-12 12:19:29"
1138,680,"506-34-49-39-54","2010-10-15 21:03:27"
1139,692,"506-31-79-78-85","2010-04-11 22:12:45"
1153,496,"506-55-68-85-83","2010-05-12 18:25:46"
1165,926,"506-51-55-44-26","2010-10-30 00:33:44"
1181,882,"506-66-70-46-40","2010-08-07 05:00:26"
1182,235,"506-63-95-12-70","2010-03-22 11:50:24"
1189,749,"506-47-29-06-52","2010-10-26 09:38:30"
1206,506,"506-85-05-21-98","2010-07-26 16:19:27"
1215,187,"506-63-35-63-18","2010-01-31 15:44:05"
1233,1777,"506-11-85-51-44","2010-01-01 03:45:16"
1259,1241,"506-67-17-29-23","2010-12-03 07:35:32"
1306,243,"506-42-41-67-97","2010-03-18 09:53:24"
1323,1155,"506-43-01-73-19","2010-04-19 11:43:18"
1334,1707,"506-28-30-89-33","2010-01-10 11:54:26"
1367,748,"506-66-65-36-96","2010-03-25 00:54:47"
1377,242,"506-18-35-34-08","2010-12-29 16:02:28"
1409,1914,"506-61-68-81-02","2010-09-02 10:02:45"
1427,798,"506-20-52-02-52","2010-10-15 06:10:03"
1439,1681,"506-68-24-95-56","2010-11-21 09:44:37"
1449,229,"506-75-54-23-55","2010-11-28 17:57:37"
1458,1174,"506-64-86-97-32","2010-01-31 00:52:15"
1464,626,"506-51-20-97-68","2010-03-01 05:32:57"
1470,582,"506-22-50-81-50","2010-07-30 10:25:35"
1471,1639,"506-86-13-27-25","2010-11-01 04:56:34"
1472,1486,"506-78-65-39-92","2010-11-09 16:21:59"
1474,117,"506-18-63-48-62","2010-08-15 09:18:17"
1483,351,"506-67-59-25-82","2010-07-26 03:35:08"
1496,592,"506-04-25-30-90","2010-09-18 04:51:44"
1501,425,"506-21-35-48-04","2010-10-29 21:52:16"
1520,138,"506-83-08-79-29","2010-01-21 10:59:50"
1525,1970,"506-21-78-81-46","2010-11-23 21:29:18"
1526,1252,"506-25-31-53-28","2010-06-03 15:48:49"
1527,1124,"506-34-50-43-97","2010-08-16 05:01:29"
1552,466,"506-07-99-71-85","2010-01-08 12:58:55"
1557,638,"506-62-82-36-08","2010-01-27 06:12:28"
1561,694,"506-71-51-38-05","2010-04-05 09:39:15"
1569,1064,"506-08-69-49-61","2010-07-07 01:47:01"
1573,241,"506-30-51-71-71","2010-11-06 07:32:45"
1596,1713,"506-01-14-13-85","2010-08-20 06:18:06"
1608,982,"506-89-89-05-82","2010-11-09 08:00:57"
1624,506,"506-83-74-30-65","2010-09-28 12:59:09"
1627,162,"506-96-75-36-75","2010-03-07 23:51:04"
1629,1333,"506-38-37-26-10","2010-04-08 07:15:07"
1631,866,"506-03-57-78-76","2010-01-18 04:03:09"
1636,324,"506-14-84-61-39","2010-02-08 23:01:03"
1638,1499,"506-98-64-57-46","2010-02-23 10:15:30"
1673,430,"506-92-52-03-05","2010-10-26 17:54:15"
1681,216,"506-33-30-45-88","2010-09-04 10:38:29"
1692,1424,"506-82-17-26-58","2010-05-05 08:05:14"
1703,826,"506-50-33-33-60","2010-02-25 23:40:04"
1706,1272,"506-20-83-36-85","2010-03-09 02:58:24"
1714,334,"506-98-79-43-15","2010-11-26 05:40:23"
1717,1112,"506-08-17-51-12","2010-03-23 00:42:39"
1752,312,"506-49-55-33-76","2010-09-06 19:27:09"
1768,1086,"506-99-02-99-04","2010-10-07 15:08:32"
1782,586,"506-00-46-67-85","2010-04-07 17:00:57"
1788,43,"506-01-79-49-56","2010-06-12 01:45:04"
1808,1317,"506-83-00-95-51","2010-11-13 08:40:16"
1809,953,"506-40-61-58-46","2010-07-23 15:21:37"
1810,1303,"506-15-35-80-88","2010-08-15 03:45:30"
1822,899,"506-19-10-67-61","2010-12-19 21:11:54"
1840,557,"506-24-86-38-14","2010-11-30 23:04:03"
1841,1258,"506-33-90-00-63","2010-01-22 18:00:25"
1864,544,"506-92-20-03-19","2010-03-28 17:33:24"
1867,848,"506-98-98-98-61","2010-10-26 20:45:25"
1892,630,"506-82-42-86-22","2010-03-25 10:30:36"
1900,1355,"506-01-51-94-02","2010-06-05 15:48:23"
1905,1936,"506-71-54-12-11","2010-03-01 16:34:44"
1918,1389,"506-44-35-77-10","2010-05-22 10:35:51"
1927,939,"506-19-11-61-83","2010-03-05 21:26:19"
1930,1569,"506-54-83-61-79","2010-05-23 12:52:28"
1959,6,"506-85-31-78-20","2010-06-03 03:54:11"
1970,415,"506-07-13-83-90","2010-09-06 23:51:52"
1974,744,"506-75-42-25-63","2010-07-03 18:34:48"
1979,1748,"506-75-56-52-89","2010-10-28 10:58:47"
1984,213,"506-84-99-77-03","2010-01-24 10:34:09"
1996,1249,"506-14-90-50-46","2010-12-18 09:41:51"
